HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8701","0","Tractors (other than tractors of heading 8709):","","","","","",""
"8701.10.01.00","1","Single axle tractors","[""No.""]","Free","","Free","",""
"","1","Road tractors for semi-trailers:","","","","","",""
"8701.21.00","2","With only compression-ignition internal combustion piston engine (diesel or semi-diesel)","","4%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","25%","",""
"","3","New:","","","","","",""
"8701.21.00.15","4","G.V.W. not exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.21.00.45","4","G.V.W. exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.21.00.80","3","Used","[""No.""]","","","","",""
"8701.22.00","2","With both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion","","4%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","25%","",""
"","3","New:","","","","","",""
"8701.22.00.15","4","G.V.W. not exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.22.00.45","4","G.V.W. exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.22.00.80","3","Used","[""No.""]","","","","",""
"8701.23.00","2","With both spark-ignition internal combustion piston engine and electric motor as motors for propulsion","","4%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","25%","",""
"","3","New:","","","","","",""
"8701.23.00.15","4","G.V.W. not exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.23.00.45","4","G.V.W. exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.23.00.80","3","Used","[""No.""]","","","","",""
"8701.24.00","2","With only electric motor for propulsion","","4%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","25%","",""
"","3","New:","","","","","",""
"8701.24.00.15","4","G.V.W. not exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.24.00.45","4","G.V.W. exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.24.00.80","3","Used","[""No.""]","","","","",""
"8701.29.00","2","Other","","4%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","25%","",""
"","3","New:","","","","","",""
"8701.29.00.15","4","G.V.W. not exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.29.00.45","4","G.V.W. exceeding <il>36,287 kg</il>","[""No.""]","","","","",""
"8701.29.00.80","3","Used","[""No.""]","","","","",""
"8701.30","1","Track-laying tractors:","","","","","",""
"8701.30.10","2","Suitable for agricultural use","","Free","","Free","",""
"","3","New:","","","","","",""
"8701.30.10.15","4","With a net engine power of less than <il>93.3 kW</il>","[""No.""]","","","","",""
"8701.30.10.30","4","With a net engine power of <il>93.3 kW</il> or more but less than 119.4 kW","[""No.""]","","","","",""
"8701.30.10.45","4","With a net engine power of 119.4 kW or more but less than 194 kW","[""No.""]","","","","",""
"8701.30.10.60","4","With a net engine power of 194 kW or more but less than 257.4 kW","[""No.""]","","","","",""
"8701.30.10.75","4","With a net engine power of 257.4 kW or more","[""No.""]","","","","",""
"8701.30.10.90","3","Used","[""No.""]","","","","",""
"8701.30.50","2","Other","","Free","","27.5%","",""
"","3","New:","","","","","",""
"8701.30.50.15","4","With a net engine power of less than <il>93.3 kW</il>","[""No.""]","","","","",""
"8701.30.50.30","4","With a net engine power of <il>93.3 kW</il> or more but less than 119.4 kW","[""No.""]","","","","",""
"8701.30.50.45","4","With a net engine power of 119.4 kW or more but less than 194 kW","[""No.""]","","","","",""
"8701.30.50.60","4","With a net engine power of 194 kW or more but less than 257.4 kW","[""No.""]","","","","",""
"8701.30.50.75","4","With a net engine power of 257.4 kW or more","[""No.""]","","","","",""
"8701.30.50.90","3","Used","[""No.""]","","","","",""
"","1","Other, of an engine power:","","","","","",""
"8701.91","2","Not exceeding 18 kW:","","","","","",""
"8701.91.10.00","3","For agricultural use","[""No.""]","Free","","Free","",""
"8701.91.50.00","3","Other","[""No.""]","Free","","27.5%","",""
"8701.92","2","Exceeding 18 kW but not exceeding 37 kW:","","","","","",""
"8701.92.10.00","3","Suitable for agricultural use","[""No.""]","Free","","Free","",""
"8701.92.50.00","3","Other","[""No.""]","Free","","27.5%","",""
"8701.93","2","Exceeding 37 kW but not exceeding 75 kW:","","","","","",""
"8701.93.10.00","3","Suitable for agricultural use","[""No.""]","Free","","Free","",""
"8701.93.50.00","3","Other","[""No.""]","Free","","27.5%","",""
"8701.94","2","Exceeding 75 kW but not exceeding 130 kW:","","","","","",""
"8701.94.10.00","3","Suitable for agricultural use","[""No.""]","Free","","Free","",""
"8701.94.50.00","3","Other","[""No.""]","Free","","27.5%","",""
"8701.95","2","Exceeding 130 kW:","","","","","",""
"8701.95.10.00","3","Suitable for agricultural use","[""No.""]","Free","","Free","",""
"8701.95.50.00","3","Other","[""No.""]","Free","","27.5%","",""
"8702","0","Motor vehicles for the transport of ten or more persons, including the driver:","","","","","",""
"8702.10","1","With only compression-ignition internal combustion piston engine (diesel or semi-diesel):","","","","","",""
"8702.10.31.00","2","Designed for the transport of 16 or more persons, including the driver","[""No.""]","2%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8702.10.61.00","2","Other","[""No.""]","2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8702.20","1","With both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion:","","","","","",""
"8702.20.31.00","2","Designed for the transport of 16 or more  persons, including the driver","[""No.""]","2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8702.20.61.00","2","Other","[""No.""]","2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8702.30","1","With both spark-ignition internal combustion piston engine and electric motor as motors for propulsion:","","","","","",""
"8702.30.31.00","2","Designed for the transport of 16 or more  persons, including the driver","[""No.""]","2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8702.30.61.00","2","Other","[""No.""]","2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8702.40","1","With only electric motor for propulsion:","","","","","",""
"8702.40.31.00","2","Designed for the transport of 16 or more persons, including the driver","[""No.""]","2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8702.40.61.00","2","Other","[""No.""]","2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8702.90","1","Other:","","","","","",""
"8702.90.31.00","2","Designed for the transport of 16 or more persons, including the driver","[""No.""]","2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8702.90.61.00","2","Other","[""No.""]","2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8703","0","Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702), including station wagons and racing cars:","","","","","",""
"8703.10","1","Vehicles specially designed for traveling on snow; golf carts and similar vehicles:","","","","","",""
"8703.10.10.00","2","Vehicles specially designed for traveling on snow","[""No.""]","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.10.50","2","Other","","2.5%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.10.50.30","3","Golf carts","[""No.""]","","","","",""
"8703.10.50.60","3","Other","[""No.""]","","","","",""
"","1","Other vehicles, with only spark-ignition internal combustion piston engines:","","","","","",""
"8703.21.01","2","Of a cylinder capacity not exceeding 1,000 cc","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"","3","Three or four wheel off-road vehicles with straddle seat and handlebar control:","","","","","",""
"8703.21.01.10","4","With label indicating that vehicle is for operation only by persons at least 16 years of age","[""No.""]","","","","",""
"8703.21.01.30","4","Other","[""No.""]","","","","",""
"8703.21.01.50","3","Other","[""No.""]","","","","",""
"8703.22.01","2","Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S, SG)","10%","",""
"8703.22.01.10","3","New","[""No.""]","","","","",""
"8703.22.01.90","3","Used","[""No.""]","","","","",""
"8703.23.01","2","Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM, P,PA,PE,S,SG)","10%","",""
"8703.23.01.10","3","Motor homes","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","New:","","","","","",""
"","5","Having engines with not more than 4 cylinders:","","","","","",""
"","6","Station wagons and passenger vans:","","","","","",""
"8703.23.01.20","7","Station wagons under 160 cm in height","[""No.""]","","","","",""
"8703.23.01.30","7","Other","[""No.""]","","","","",""
"8703.23.01.40","6","Other","[""No.""]","","","","",""
"8703.23.01.60","5","Having engines with more than 4 cylinders but not more than 6 cylinders","[""No.""]","","","","",""
"8703.23.01.70","5","Having engines with more than 6 cylinders","[""No.""]","","","","",""
"8703.23.01.90","4","Used","[""No.""]","","","","",""
"8703.24.01","2","Of a cylinder capacity exceeding 3,000 cc","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.24.01.10","3","Ambulances, hearses and prison vans","[""No.""]","","","","",""
"8703.24.01.30","3","Motor homes","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","New:","","","","","",""
"8703.24.01.40","5","Having engines with not more than 4 cylinders","[""No.""]","","","","",""
"8703.24.01.50","5","Having engines with more than 4 cylinders but not more than 6 cylinders","[""No.""]","","","","",""
"8703.24.01.60","5","Having engines with more than 6 cylinders","[""No.""]","","","","",""
"8703.24.01.90","4","Used","[""No.""]","","","","",""
"","1","Other vehicles, with only compression-ignition internal combustion piston engine (diesel or semi-diesel):","","","","","",""
"8703.31.01.00","2","Of a cylinder capacity not exceeding 1,500 cc","[""No.""]","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.32.01","2","Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.32.01.10","3","New","[""No.""]","","","","",""
"8703.32.01.50","3","Used","[""No.""]","","","","",""
"8703.33.01","2","Of a cylinder capacity exceeding 2,500 cc","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.33.01.10","3","Ambulances, hearses, and prison vans","[""No.""]","","","","",""
"8703.33.01.30","3","Motor homes","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8703.33.01.45","4","New","[""No.""]","","","","",""
"8703.33.01.85","4","Used","[""No.""]","","","","",""
"8703.40.00","1","Other vehicles, with both spark-ignition internal combustion piston engine and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.40.00.05","2","Of a cylinder capacity not exceeding 1,000 cc","[""No.""]","","","","",""
"8703.40.00.10","2","Of a cylinder capacity exceeding 1,000 cc but not exceeding 1.500 cc","[""No.""]","","","","",""
"","2","Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc:","","","","","",""
"8703.40.00.15","3","Motor homes","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","New:","","","","","",""
"8703.40.00.20","5","Having engines with not more than 4 cylinders","[""No.""]","","","","",""
"8703.40.00.30","5","Having engines with more than 4 cylinders but not more than 6 cylinders","[""No.""]","","","","",""
"8703.40.00.40","5","Having engines with more than 6 cylinders","[""No.""]","","","","",""
"8703.40.00.45","4","Used","[""No.""]","","","","",""
"","2","Of a cylinder capacity exceeding 3,000 cc:","","","","","",""
"8703.40.00.50","3","Ambulances, hearses and prison vans","[""No.""]","","","","",""
"8703.40.00.55","3","Motor homes","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","New:","","","","","",""
"8703.40.00.60","5","Having engines with not more than 4 cylinders","[""No.""]","","","","",""
"8703.40.00.70","5","Having engines with more than 4 cylinders but not more than 6 cylinders","[""No.""]","","","","",""
"8703.40.00.80","5","Having engines with more than 6 cylinders","[""No.""]","","","","",""
"8703.40.00.90","4","Used","[""No.""]","","","","",""
"8703.50.00","1","Other vehicles, with both compression-ignition internal combustion piston engine and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.50.00.10","2","Of a cylinder capacity not exceeding 1,500 cc","[""No.""]","","","","",""
"","2","Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","","","","","",""
"8703.50.00.30","3","New","[""No.""]","","","","",""
"8703.50.00.50","3","Used","[""No.""]","","","","",""
"","2","Of a cylinder capacity exceeding 2,500 cc:","","","","","",""
"8703.50.00.60","3","Ambulances, hearses and prison vans","[""No.""]","","","","",""
"8703.50.00.65","3","Motor homes","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8703.50.00.70","4","New","[""No.""]","","","","",""
"8703.50.00.90","4","Used","[""No.""]","","","","",""
"8703.60.00","1","Other vehicles, with both spark-ignition internal combustion piston engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.60.00.05","2","Of a cylinder capacity not exceeding 1,000 cc","[""No.""]","","","","",""
"8703.60.00.10","2","Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","[""No.""]","","","","",""
"","2","Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc:","","","","","",""
"8703.60.00.15","3","Motor homes","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","New:","","","","","",""
"8703.60.00.20","5","Having engines with not more than 4 cylinders","[""No.""]","","","","",""
"8703.60.00.30","5","Having engines with more than 4 cylinders but not more than 6 cylinders","[""No.""]","","","","",""
"8703.60.00.40","5","Having engines with more than 6 cylinders","[""No.""]","","","","",""
"8703.60.00.45","4","Used","[""No.""]","","","","",""
"","2","Of a cylinder capacity exceeding 3,000 cc:","","","","","",""
"8703.60.00.50","3","Ambulances, hearses and prison vans","[""No.""]","","","","",""
"8703.60.00.55","3","Motor homes","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","New:","","","","","",""
"8703.60.00.60","5","Having engines with not more than 4 cylinders","[""No.""]","","","","",""
"8703.60.00.70","5","Having engines with more than 4 cylinders but not more than 6 cylinders","[""No.""]","","","","",""
"8703.60.00.80","5","Having engines with more than 6 cylinders","[""No.""]","","","","",""
"8703.60.00.90","4","Used","[""No.""]","","","","",""
"8703.70.00","1","Other vehicles, with both  compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power:","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"8703.70.00.10","2","Of a cylinder capacity not exceeding 1,500 cc","[""No.""]","","","","",""
"","2","Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc:","","","","","",""
"8703.70.00.30","3","New","[""No.""]","","","","",""
"8703.70.00.50","3","Used","[""No.""]","","","","",""
"","2","Of a cylinder capacity exceeding 2,500 cc","","","","","",""
"8703.70.00.60","3","Ambulances, hearses and prison vans","[""No.""]","","","","",""
"8703.70.00.65","3","Motor homes","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8703.70.00.70","4","New","[""No.""]","","","","",""
"8703.70.00.90","4","Used","[""No.""]","","","","",""
"8703.80.00","1","Other vehicles, with only electric motors for propulsion","","2.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
